org_id,created_at,industry,company_size,acquisition_source,region
org_02244,2025-07-25T00:00:00,Technology,SMB,Organic Search,Latin America
org_02245,2025-12-23T00:00:00,Retail,SMB,Content,North America
org_02246,2025-12-04T00:00:00,Financial Services,Mid-Market,Organic Search,North America
org_02247,2025-02-05T00:00:00,Education,Mid-Market,Product-Led,Asia-Pacific
org_02248,2025-07-17T00:00:00,Retail,Mid-Market,Paid Search,Asia-Pacific
org_02249,2025-01-20T00:00:00,Professional Services,SMB,Organic Search,Asia-Pacific
org_02250,2025-04-02T00:00:00,Healthcare,SMB,Partner,North America
org_02251,2025-11-28T00:00:00,Retail,SMB,Organic Search,North America
org_02252,2025-03-25T00:00:00,Professional Services,SMB,Partner,Asia-Pacific
org_02253,2025-06-19T00:00:00,Financial Services,Mid-Market,Organic Search,North America
org_02254,2025-04-30T00:00:00,Professional Services,SMB,Content,North America
org_02255,2025-07-29T00:00:00,Financial Services,SMB,Partner,North America
org_02256,2025-09-07T00:00:00,Healthcare,Enterprise,Content,Asia-Pacific
org_02257,2025-07-19T00:00:00,Healthcare,Mid-Market,Product-Led,Europe
org_02258,2025-10-05T00:00:00,Financial Services,SMB,Content,North America
org_02259,2025-04-19T00:00:00,Technology,SMB,Referral,Europe
org_02260,2025-09-03T00:00:00,Technology,SMB,Partner,Europe
org_02261,2025-09-14T00:00:00,Education,SMB,Content,North America
org_02262,2025-06-02T00:00:00,Technology,Enterprise,Partner,Europe
org_02263,2025-08-24T00:00:00,Technology,Mid-Market,Paid Search,North America
org_02264,2025-03-20T00:00:00,Professional Services,Mid-Market,Organic Search,North America
org_02265,2025-09-30T00:00:00,Technology,SMB,Organic Search,North America
org_02266,2025-11-04T00:00:00,Education,SMB,Product-Led,North America
org_02267,2025-02-15T00:00:00,Professional Services,SMB,Organic Search,North America
org_02268,2025-12-12T00:00:00,Professional Services,Enterprise,Partner,North America
org_02269,2025-08-09T00:00:00,Education,Enterprise,Paid Search,North America
org_02270,2025-11-20T00:00:00,Healthcare,Mid-Market,Partner,Europe
org_02271,2025-10-01T00:00:00,Retail,SMB,Paid Search,Latin America
org_02272,2025-03-24T00:00:00,Technology,SMB,Content,Asia-Pacific
org_02273,2025-05-02T00:00:00,Financial Services,SMB,Partner,Europe
org_02274,2025-05-17T00:00:00,Professional Services,Enterprise,Paid Search,North America
org_02275,2025-04-20T00:00:00,Healthcare,Mid-Market,Product-Led,North America
org_02276,2025-08-17T00:00:00,Financial Services,SMB,Referral,Asia-Pacific
org_02277,2025-03-26T00:00:00,Technology,Mid-Market,Paid Search,Europe
org_02278,2025-11-25T00:00:00,Technology,SMB,Partner,North America
org_02279,2025-04-21T00:00:00,Healthcare,SMB,Paid Search,Europe
org_02280,2025-07-23T00:00:00,Technology,SMB,Product-Led,North America
org_02281,2025-07-13T00:00:00,Education,SMB,Organic Search,Asia-Pacific
org_02282,2025-03-23T00:00:00,Retail,Mid-Market,Referral,North America
org_02283,2025-03-01T00:00:00,Technology,SMB,Paid Search,North America
org_02284,2025-01-24T00:00:00,Financial Services,SMB,Organic Search,North America
org_02285,2025-09-11T00:00:00,Healthcare,Enterprise,Organic Search,Asia-Pacific
org_02286,2025-08-16T00:00:00,Education,SMB,Product-Led,Europe
org_02287,2025-10-26T00:00:00,Professional Services,Mid-Market,Referral,North America
org_02288,2025-12-23T00:00:00,Education,SMB,Content,North America
org_02289,2025-01-26T00:00:00,Healthcare,Mid-Market,Content,Asia-Pacific
org_02290,2025-02-02T00:00:00,Technology,SMB,Paid Search,North America
org_02291,2025-06-15T00:00:00,Retail,SMB,Paid Search,North America
org_02292,2025-12-12T00:00:00,Retail,Enterprise,Product-Led,North America
org_02293,2025-06-27T00:00:00,Healthcare,Mid-Market,Product-Led,North America
org_02294,2025-10-30T00:00:00,Professional Services,SMB,Partner,Asia-Pacific
org_02295,2025-07-23T00:00:00,Professional Services,SMB,Referral,North America
org_02296,2025-08-20T00:00:00,Retail,SMB,Partner,Latin America
org_02297,2025-01-23T00:00:00,Financial Services,Enterprise,Organic Search,Europe
org_02298,2025-03-18T00:00:00,Professional Services,SMB,Content,Latin America
org_02299,2025-11-24T00:00:00,Education,Mid-Market,Organic Search,Europe
org_02300,2025-12-18T00:00:00,Healthcare,Mid-Market,Partner,Asia-Pacific
org_02301,2025-02-15T00:00:00,Professional Services,Enterprise,Content,Asia-Pacific
org_02302,2025-04-08T00:00:00,Healthcare,SMB,Organic Search,Asia-Pacific
org_02303,2025-05-25T00:00:00,Professional Services,SMB,Product-Led,Europe
org_02304,2025-03-11T00:00:00,Financial Services,SMB,Organic Search,Asia-Pacific
org_02305,2025-05-29T00:00:00,Education,Enterprise,Partner,Europe
org_02306,2025-06-30T00:00:00,Technology,SMB,Paid Search,Europe
org_02307,2025-02-09T00:00:00,Healthcare,SMB,Referral,North America
org_02308,2025-08-13T00:00:00,Retail,SMB,Referral,North America
org_02309,2025-01-27T00:00:00,Financial Services,Mid-Market,Content,Europe
org_02310,2025-10-23T00:00:00,Education,Enterprise,Referral,North America
org_02311,2025-07-20T00:00:00,Healthcare,SMB,Organic Search,North America
org_02312,2025-06-25T00:00:00,Professional Services,Mid-Market,Product-Led,North America
org_02313,2025-04-04T00:00:00,Professional Services,SMB,Paid Search,Asia-Pacific
org_02314,2025-09-10T00:00:00,Education,SMB,Content,Europe
org_02315,2025-05-20T00:00:00,Professional Services,SMB,Product-Led,Latin America
org_02316,2025-08-23T00:00:00,Education,SMB,Paid Search,North America
org_02317,2025-07-11T00:00:00,Retail,Mid-Market,Product-Led,North America
org_02318,2025-05-23T00:00:00,Education,Mid-Market,Organic Search,North America
org_02319,2025-11-26T00:00:00,Retail,SMB,Partner,Latin America
org_02320,2025-01-09T00:00:00,Education,SMB,Product-Led,Latin America
org_02321,2025-10-12T00:00:00,Retail,Mid-Market,Product-Led,Asia-Pacific
org_02322,2025-02-02T00:00:00,Education,SMB,Organic Search,North America
org_02323,2025-06-16T00:00:00,Technology,SMB,Referral,Europe
org_02324,2025-07-07T00:00:00,Technology,SMB,Organic Search,Asia-Pacific
org_02325,2025-03-05T00:00:00,Education,Mid-Market,Content,Latin America
org_02326,2025-02-09T00:00:00,Education,SMB,Content,Europe
org_02327,2025-07-26T00:00:00,Financial Services,Enterprise,Product-Led,Europe
org_02328,2025-03-09T00:00:00,Technology,SMB,Paid Search,North America
org_02329,2025-09-02T00:00:00,Education,Mid-Market,Organic Search,North America
org_02330,2025-10-28T00:00:00,Professional Services,Enterprise,Content,Asia-Pacific
org_02331,2025-09-30T00:00:00,Education,Mid-Market,Organic Search,North America
org_02332,2025-03-03T00:00:00,Healthcare,SMB,Product-Led,North America
org_02333,2025-10-22T00:00:00,Healthcare,Mid-Market,Organic Search,Europe
org_02334,2025-12-05T00:00:00,Healthcare,SMB,Product-Led,Asia-Pacific
org_02335,2025-09-03T00:00:00,Professional Services,SMB,Paid Search,Europe
org_02336,2025-03-28T00:00:00,Education,Enterprise,Paid Search,North America
org_02337,2025-07-06T00:00:00,Education,Enterprise,Product-Led,North America
org_02338,2025-08-09T00:00:00,Professional Services,Mid-Market,Paid Search,North America
org_02339,2025-02-20T00:00:00,Education,SMB,Referral,North America
org_02340,2025-02-14T00:00:00,Professional Services,Enterprise,Referral,Asia-Pacific
org_02341,2025-10-29T00:00:00,Education,SMB,Paid Search,North America
org_02342,2025-01-29T00:00:00,Healthcare,SMB,Paid Search,North America
org_02343,2025-05-08T00:00:00,Education,SMB,Product-Led,North America
org_02344,2025-09-04T00:00:00,Professional Services,Enterprise,Referral,North America
org_02345,2025-12-17T00:00:00,Retail,SMB,Organic Search,Asia-Pacific
org_02346,2025-03-08T00:00:00,Financial Services,SMB,Product-Led,Europe
org_02347,2025-12-09T00:00:00,Retail,SMB,Organic Search,North America
org_02348,2025-10-24T00:00:00,Professional Services,SMB,Partner,Europe
org_02349,2025-04-07T00:00:00,Financial Services,SMB,Content,Latin America
org_02350,2025-10-22T00:00:00,Education,SMB,Paid Search,North America
org_02351,2025-11-16T00:00:00,Healthcare,SMB,Partner,Latin America
org_02352,2025-01-29T00:00:00,Retail,SMB,Organic Search,Latin America
org_02353,2025-05-08T00:00:00,Technology,Enterprise,Organic Search,Europe
org_02354,2025-06-07T00:00:00,Education,SMB,Content,North America
org_02355,2025-05-29T00:00:00,Education,Mid-Market,Product-Led,Latin America
org_02356,2025-11-23T00:00:00,Retail,SMB,Product-Led,Latin America
org_02357,2025-01-29T00:00:00,Financial Services,SMB,Paid Search,Latin America
org_02358,2025-03-01T00:00:00,Retail,SMB,Referral,North America
org_02359,2025-11-08T00:00:00,Retail,SMB,Partner,Europe
org_02360,2025-04-14T00:00:00,Retail,Enterprise,Organic Search,North America
org_02361,2025-12-17T00:00:00,Technology,Enterprise,Content,Europe
org_02362,2025-06-25T00:00:00,Financial Services,SMB,Organic Search,North America
org_02363,2025-09-14T00:00:00,Healthcare,SMB,Paid Search,North America
org_02364,2025-04-04T00:00:00,Healthcare,SMB,Product-Led,North America
org_02365,2025-05-05T00:00:00,Professional Services,SMB,Content,Europe
org_02366,2025-05-18T00:00:00,Technology,SMB,Referral,Europe
org_02367,2025-07-18T00:00:00,Education,SMB,Product-Led,North America
org_02368,2025-04-09T00:00:00,Financial Services,Mid-Market,Organic Search,Latin America
org_02369,2025-03-31T00:00:00,Retail,SMB,Partner,North America
org_02370,2025-05-15T00:00:00,Retail,SMB,Paid Search,North America
org_02371,2025-02-14T00:00:00,Technology,Mid-Market,Content,Asia-Pacific
org_02372,2025-11-20T00:00:00,Professional Services,SMB,Organic Search,Asia-Pacific
org_02373,2025-03-17T00:00:00,Healthcare,SMB,Product-Led,Asia-Pacific
org_02374,2025-08-07T00:00:00,Education,Mid-Market,Organic Search,Asia-Pacific
org_02375,2025-12-11T00:00:00,Education,SMB,Organic Search,North America
org_02376,2025-12-02T00:00:00,Professional Services,Enterprise,Organic Search,North America
org_02377,2025-01-24T00:00:00,Education,SMB,Content,North America
org_02378,2025-04-08T00:00:00,Retail,SMB,Product-Led,North America
org_02379,2025-11-22T00:00:00,Professional Services,SMB,Content,North America
org_02380,2025-10-12T00:00:00,Technology,Mid-Market,Organic Search,North America
org_02381,2025-04-12T00:00:00,Healthcare,SMB,Paid Search,Asia-Pacific
org_02382,2025-08-19T00:00:00,Professional Services,SMB,Product-Led,North America
org_02383,2025-08-24T00:00:00,Education,Mid-Market,Paid Search,Asia-Pacific
org_02384,2025-07-11T00:00:00,Education,Enterprise,Paid Search,North America
org_02385,2025-07-17T00:00:00,Financial Services,SMB,Partner,Latin America
org_02386,2025-04-18T00:00:00,Retail,SMB,Organic Search,Latin America
org_02387,2025-05-28T00:00:00,Education,Mid-Market,Content,North America
org_02388,2025-06-21T00:00:00,Financial Services,SMB,Paid Search,Europe
org_02389,2025-12-26T00:00:00,Retail,Mid-Market,Referral,Asia-Pacific
org_02390,2025-08-13T00:00:00,Financial Services,Mid-Market,Partner,North America
org_02391,2025-02-22T00:00:00,Healthcare,SMB,Partner,Europe
org_02392,2025-04-11T00:00:00,Financial Services,SMB,Referral,North America
org_02393,2025-07-06T00:00:00,Healthcare,SMB,Organic Search,Europe
org_02394,2025-07-16T00:00:00,Technology,SMB,Referral,North America
org_02395,2025-04-26T00:00:00,Healthcare,Enterprise,Paid Search,Europe
org_02396,2025-09-12T00:00:00,Financial Services,SMB,Content,North America
org_02397,2025-12-12T00:00:00,Healthcare,SMB,Organic Search,Europe
org_02398,2025-04-25T00:00:00,Healthcare,Mid-Market,Organic Search,North America
org_02399,2025-10-05T00:00:00,Financial Services,SMB,Organic Search,Asia-Pacific
org_02400,2025-01-07T00:00:00,Retail,SMB,Product-Led,North America
org_02401,2025-12-17T00:00:00,Financial Services,Mid-Market,Product-Led,Europe
org_02402,2025-11-12T00:00:00,Healthcare,Enterprise,Referral,North America
org_02403,2025-07-19T00:00:00,Education,Mid-Market,Paid Search,Europe
org_02404,2025-04-30T00:00:00,Professional Services,Mid-Market,Organic Search,North America
org_02405,2025-05-08T00:00:00,Education,SMB,Referral,North America
org_02406,2025-02-04T00:00:00,Retail,Mid-Market,Product-Led,North America
org_02407,2025-07-09T00:00:00,Technology,SMB,Content,Europe
org_02408,2025-03-23T00:00:00,Retail,SMB,Partner,North America
org_02409,2025-07-01T00:00:00,Retail,Mid-Market,Paid Search,North America
org_02410,2025-11-05T00:00:00,Technology,SMB,Content,North America
org_02411,2025-01-26T00:00:00,Education,SMB,Product-Led,Asia-Pacific
org_02412,2025-11-03T00:00:00,Technology,SMB,Paid Search,North America
org_02413,2025-11-20T00:00:00,Education,Mid-Market,Referral,North America
org_02414,2025-12-26T00:00:00,Healthcare,SMB,Content,Latin America
org_02415,2025-04-12T00:00:00,Professional Services,Enterprise,Referral,North America
org_02416,2025-12-10T00:00:00,Education,SMB,Partner,Europe
org_02417,2025-11-14T00:00:00,Education,SMB,Product-Led,Europe
org_02418,2025-02-12T00:00:00,Healthcare,Enterprise,Referral,North America
org_02419,2025-10-19T00:00:00,Professional Services,Mid-Market,Organic Search,Asia-Pacific
org_02420,2025-08-04T00:00:00,Technology,SMB,Organic Search,North America
org_02421,2025-03-12T00:00:00,Financial Services,SMB,Organic Search,North America
org_02422,2025-07-19T00:00:00,Education,SMB,Paid Search,Asia-Pacific
org_02423,2025-11-18T00:00:00,Professional Services,SMB,Referral,North America
org_02424,2025-03-04T00:00:00,Technology,SMB,Organic Search,Asia-Pacific
org_02425,2025-05-10T00:00:00,Retail,SMB,Organic Search,Europe
org_02426,2025-01-08T00:00:00,Retail,Mid-Market,Organic Search,North America
org_02427,2025-06-23T00:00:00,Education,Mid-Market,Organic Search,North America
org_02428,2025-03-15T00:00:00,Education,Enterprise,Paid Search,Europe
org_02429,2025-03-11T00:00:00,Technology,SMB,Product-Led,Europe
org_02430,2025-05-06T00:00:00,Technology,Mid-Market,Content,Asia-Pacific
org_02431,2025-08-13T00:00:00,Professional Services,SMB,Organic Search,North America
org_02432,2025-10-31T00:00:00,Professional Services,SMB,Paid Search,North America
org_02433,2025-12-12T00:00:00,Financial Services,Enterprise,Referral,North America
org_02434,2025-07-12T00:00:00,Retail,Mid-Market,Organic Search,Asia-Pacific
org_02435,2025-01-26T00:00:00,Financial Services,SMB,Content,North America
org_02436,2025-03-05T00:00:00,Professional Services,SMB,Referral,North America
org_02437,2025-08-02T00:00:00,Education,SMB,Organic Search,North America
org_02438,2025-01-20T00:00:00,Retail,SMB,Organic Search,Asia-Pacific
org_02439,2025-08-25T00:00:00,Technology,SMB,Paid Search,Asia-Pacific
org_02440,2025-01-11T00:00:00,Retail,Mid-Market,Organic Search,North America
org_02441,2025-05-26T00:00:00,Education,Enterprise,Referral,Europe
org_02442,2025-10-10T00:00:00,Retail,SMB,Organic Search,North America
org_02443,2025-03-26T00:00:00,Technology,SMB,Referral,North America
org_02444,2025-08-12T00:00:00,Healthcare,Mid-Market,Content,North America
org_02445,2025-05-02T00:00:00,Retail,SMB,Organic Search,Latin America
org_02446,2025-03-19T00:00:00,Professional Services,Enterprise,Content,North America
org_02447,2025-04-26T00:00:00,Education,Enterprise,Paid Search,North America
org_02448,2025-09-05T00:00:00,Education,Mid-Market,Paid Search,Asia-Pacific
org_02449,2025-02-10T00:00:00,Healthcare,SMB,Paid Search,North America
org_02450,2025-12-22T00:00:00,Financial Services,Mid-Market,Paid Search,North America
org_02451,2025-07-12T00:00:00,Financial Services,SMB,Organic Search,North America
org_02452,2025-04-24T00:00:00,Healthcare,Mid-Market,Organic Search,Europe
org_02453,2025-06-12T00:00:00,Professional Services,Mid-Market,Organic Search,North America
org_02454,2025-08-04T00:00:00,Healthcare,Enterprise,Content,North America
org_02455,2025-02-19T00:00:00,Healthcare,SMB,Referral,North America
org_02456,2025-04-14T00:00:00,Technology,Mid-Market,Product-Led,North America
org_02457,2025-04-24T00:00:00,Education,Enterprise,Organic Search,Europe
org_02458,2025-10-21T00:00:00,Retail,SMB,Paid Search,North America
org_02459,2025-07-30T00:00:00,Retail,SMB,Referral,Asia-Pacific
org_02460,2025-10-16T00:00:00,Education,SMB,Content,North America
org_02461,2025-10-06T00:00:00,Technology,SMB,Organic Search,North America
org_02462,2025-06-27T00:00:00,Education,SMB,Paid Search,Asia-Pacific
org_02463,2025-10-14T00:00:00,Healthcare,SMB,Product-Led,North America
org_02464,2025-04-30T00:00:00,Healthcare,SMB,Organic Search,Europe
org_02465,2025-12-23T00:00:00,Financial Services,SMB,Product-Led,Latin America
org_02466,2025-01-25T00:00:00,Professional Services,Mid-Market,Partner,Europe
org_02467,2025-06-20T00:00:00,Education,Enterprise,Referral,North America
org_02468,2025-03-02T00:00:00,Financial Services,SMB,Product-Led,Latin America
org_02469,2025-08-31T00:00:00,Retail,Mid-Market,Referral,North America
org_02470,2025-01-20T00:00:00,Retail,Mid-Market,Partner,Europe
org_02471,2025-08-05T00:00:00,Professional Services,Enterprise,Organic Search,North America
org_02472,2025-06-03T00:00:00,Education,SMB,Content,North America
org_02473,2025-03-09T00:00:00,Education,Mid-Market,Product-Led,Europe
org_02474,2025-12-28T00:00:00,Education,SMB,Organic Search,North America
org_02475,2025-10-28T00:00:00,Professional Services,SMB,Product-Led,North America
org_02476,2025-10-04T00:00:00,Healthcare,SMB,Product-Led,North America
org_02477,2025-12-03T00:00:00,Financial Services,SMB,Content,North America
org_02478,2025-01-07T00:00:00,Education,SMB,Product-Led,Europe
org_02479,2025-08-19T00:00:00,Technology,SMB,Paid Search,North America
org_02480,2025-08-11T00:00:00,Financial Services,Mid-Market,Paid Search,Europe
org_02481,2025-07-08T00:00:00,Retail,SMB,Product-Led,Europe
org_02482,2025-09-15T00:00:00,Professional Services,Enterprise,Paid Search,Europe
org_02483,2025-02-23T00:00:00,Healthcare,SMB,Content,Europe
org_02484,2025-01-04T00:00:00,Education,SMB,Paid Search,North America
org_02485,2025-06-08T00:00:00,Retail,SMB,Referral,Asia-Pacific
