opportunity_id,account_id,owner_id,opportunity_stage,amount,expected_close_date,actual_close_date,created_at,sales_region,segment,revenue_model,lead_source,close_date_changes,last_activity_at
OPP_001570,ACC_00525,REP_010,Prospecting,22077.76,2024-07-19,,2024-04-24,North America,SMB,Subscription,Marketing,1,2024-04-26
OPP_001571,ACC_00038,REP_001,Closed-Lost,6798.3,2025-12-28,2025-10-30,2025-08-15,North America,SMB,Subscription,Partner,0,2025-08-31
OPP_001572,ACC_00028,REP_019,Qualification,6665.56,2025-10-02,,2025-08-19,North America,SMB,Subscription,Inbound,0,2025-09-03
OPP_001573,ACC_00047,REP_014,Closed-Lost,7578.7,2025-11-15,2025-10-14,2025-07-20,North America,SMB,Subscription,Referral,0,2025-08-28
OPP_001574,ACC_00921,REP_015,Prospecting,18546.46,2025-02-25,,2024-11-04,APAC,SMB,Transactional,Marketing,1,2024-12-14
OPP_001575,ACC_00536,REP_023,Closed-Lost,10590.0,2025-12-05,2025-09-15,2025-07-31,APAC,SMB,Subscription,Referral,1,2025-11-06
OPP_001576,ACC_00903,REP_025,Closed-Won,4268.77,2025-08-21,2025-09-21,2025-05-30,North America,SMB,Transactional,Outbound,0,2025-09-15
OPP_001577,ACC_01002,REP_003,Prospecting,4425.2,2025-07-11,,2025-05-11,EMEA,SMB,Usage-Based,Inbound,1,2025-06-01
OPP_001578,ACC_00044,REP_028,Prospecting,7383.86,2025-05-05,,2025-02-07,North America,SMB,Enterprise Services,Inbound,0,2025-03-25
OPP_001579,ACC_01018,REP_012,Closed-Won,59603.62,2024-11-21,2024-08-12,2024-06-28,North America,Enterprise,Subscription,Referral,0,2024-08-28
OPP_001580,ACC_00271,REP_023,Prospecting,8661.59,2025-06-29,,2025-05-15,North America,SMB,Subscription,Marketing,0,2025-06-17
OPP_001581,ACC_00486,REP_018,Qualification,7924.17,2025-11-25,,2025-08-11,North America,SMB,Usage-Based,Marketing,1,2025-09-20
OPP_001582,ACC_01156,REP_014,Closed-Won,9399.83,2025-10-03,2025-10-20,2025-08-15,EMEA,SMB,Transactional,Outbound,0,2025-11-03
OPP_001583,ACC_00362,REP_007,Closed-Lost,8655.4,2025-06-05,2025-07-13,2025-02-05,LATAM,SMB,Advertising,Outbound,2,2025-03-28
OPP_001584,ACC_01128,REP_006,Closed-Won,7477.23,2024-04-11,2024-05-14,2024-01-27,APAC,Mid-Market,Subscription,Partner,1,2024-04-20
OPP_001585,ACC_00608,REP_022,Closed-Lost,27152.22,2025-09-19,2025-10-21,2025-05-11,North America,SMB,Subscription,Inbound,0,2025-05-20
OPP_001586,ACC_00017,REP_010,Negotiation,10073.75,2024-07-29,,2024-06-18,North America,Mid-Market,Subscription,Outbound,0,2024-08-15
OPP_001587,ACC_01000,REP_007,Closed-Won,10212.66,2024-06-22,2024-09-17,2024-05-17,North America,SMB,Transactional,Partner,1,2024-06-23
OPP_001588,ACC_00054,REP_001,Proposal,2500.0,2024-07-14,,2024-02-22,North America,Mid-Market,Subscription,Marketing,2,2024-03-28
OPP_001589,ACC_00764,REP_026,Closed-Won,7237.19,2024-06-17,2024-09-06,2024-04-15,North America,SMB,Transactional,Outbound,0,2024-06-10
OPP_001590,ACC_00551,REP_012,Closed-Won,2988.64,2024-12-25,2024-12-23,2024-11-24,LATAM,SMB,Usage-Based,Marketing,0,2024-12-30
OPP_001591,ACC_00168,REP_011,Negotiation,6130.17,2024-11-09,,2024-07-04,North America,Mid-Market,Subscription,Inbound,0,2024-10-03
OPP_001592,ACC_00618,REP_012,Closed-Lost,101148.9,2024-11-24,2024-12-19,2024-09-12,LATAM,SMB,Usage-Based,Inbound,0,2024-10-05
OPP_001593,ACC_00435,REP_018,Proposal,11518.26,2025-04-26,,2024-12-08,EMEA,SMB,Advertising,Inbound,0,2025-03-25
OPP_001594,ACC_00119,REP_015,Negotiation,30582.56,2025-03-05,,2024-12-19,LATAM,SMB,Usage-Based,Inbound,1,2025-02-01
OPP_001595,ACC_00667,REP_017,Proposal,38380.45,2025-02-01,,2024-10-06,APAC,Mid-Market,Usage-Based,Outbound,0,2024-12-08
OPP_001596,ACC_00053,REP_009,Qualification,43618.77,2025-02-02,,2024-10-30,APAC,Mid-Market,Usage-Based,Outbound,1,2024-11-20
OPP_001597,ACC_00646,REP_009,Proposal,36104.76,2025-11-07,,2025-08-17,North America,Enterprise,Subscription,Outbound,0,2025-12-05
OPP_001598,ACC_00272,REP_026,Closed-Lost,44737.4,2024-09-29,2024-09-18,2024-07-08,North America,SMB,Subscription,Outbound,0,2024-09-23
OPP_001599,ACC_00997,REP_014,Proposal,38051.18,2024-03-01,,2024-01-09,North America,Mid-Market,Transactional,Outbound,2,2024-04-10
OPP_001600,ACC_01141,REP_030,Closed-Won,9353.43,2025-10-13,2025-07-07,2025-06-20,EMEA,SMB,Subscription,Marketing,0,2025-10-05
OPP_001601,ACC_01119,REP_026,Negotiation,11677.89,2024-05-21,,2024-02-23,APAC,SMB,Subscription,Inbound,0,2024-06-21
OPP_001602,ACC_01126,REP_022,Closed-Lost,14232.28,2025-06-22,2025-07-01,2025-06-02,North America,Mid-Market,Enterprise Services,Outbound,0,2025-07-03
OPP_001603,ACC_00121,REP_017,Closed-Won,17192.68,2024-10-16,2024-09-21,2024-08-06,North America,Mid-Market,Subscription,Inbound,0,2024-09-15
OPP_001604,ACC_00612,REP_026,Prospecting,15621.43,2025-09-27,,2025-07-17,APAC,Mid-Market,Subscription,Inbound,1,2025-08-15
OPP_001605,ACC_00270,REP_002,Proposal,13143.68,2024-09-04,,2024-04-22,North America,SMB,Subscription,Partner,1,2024-06-21
OPP_001606,ACC_00117,REP_015,Closed-Won,92964.58,2024-07-04,2024-05-06,2024-04-20,EMEA,Mid-Market,Subscription,Marketing,1,2024-08-05
OPP_001607,ACC_00471,REP_022,Qualification,2689.07,2024-12-31,,2024-09-29,LATAM,SMB,Subscription,Inbound,3,2024-12-26
OPP_001608,ACC_00516,REP_004,Proposal,28127.91,2024-11-06,,2024-10-07,North America,SMB,Subscription,Outbound,0,2024-12-14
OPP_001609,ACC_00356,REP_006,Qualification,11291.05,2025-07-04,,2025-04-25,North America,Mid-Market,Advertising,Inbound,0,2025-06-21
OPP_001610,ACC_00137,REP_002,Prospecting,156829.56,2025-05-04,,2025-03-09,North America,Enterprise,Enterprise Services,Inbound,0,2025-06-04
OPP_001611,ACC_00490,REP_015,Closed-Lost,11690.77,2026-01-19,2026-01-22,2025-10-27,EMEA,Mid-Market,Enterprise Services,Marketing,1,2025-12-22
OPP_001612,ACC_00187,REP_017,Closed-Lost,13560.5,2025-08-12,2025-04-21,2025-03-29,EMEA,SMB,Transactional,Partner,0,2025-07-13
OPP_001613,ACC_00049,REP_015,Closed-Won,13921.03,2024-10-03,2024-10-13,2024-05-15,North America,Mid-Market,Subscription,Partner,0,2024-07-21
OPP_001614,ACC_00542,REP_002,Qualification,2891.14,2024-04-26,,2024-02-29,North America,Mid-Market,Subscription,Marketing,3,2024-05-19
OPP_001615,ACC_00080,REP_015,Closed-Lost,92871.94,2024-10-04,2024-10-17,2024-06-27,North America,Mid-Market,Usage-Based,Partner,0,2024-09-16
OPP_001616,ACC_01160,REP_027,Negotiation,6356.58,2026-03-13,,2025-10-20,North America,Mid-Market,Subscription,Inbound,0,2026-01-17
OPP_001617,ACC_01007,REP_001,Closed-Lost,47912.64,2025-07-18,2025-11-19,2025-05-30,EMEA,Enterprise,Usage-Based,Partner,0,2025-07-26
OPP_001618,ACC_01112,REP_024,Prospecting,3132.98,2025-07-26,,2025-05-11,North America,SMB,Advertising,Marketing,0,2025-06-27
OPP_001619,ACC_00124,REP_009,Qualification,2500.0,2024-09-24,,2024-07-01,APAC,SMB,Subscription,Outbound,0,2024-08-20
OPP_001620,ACC_00558,REP_003,Closed-Won,13293.89,2024-11-30,2024-12-08,2024-11-10,North America,Mid-Market,Subscription,Partner,0,2025-03-02
OPP_001621,ACC_00989,REP_002,Closed-Lost,4957.47,2025-07-05,2025-05-14,2025-04-16,APAC,SMB,Subscription,Outbound,0,2025-04-30
OPP_001622,ACC_00691,REP_001,Qualification,2788.75,2025-10-31,,2025-09-26,North America,SMB,Subscription,Inbound,1,2025-12-19
OPP_001623,ACC_00368,REP_013,Qualification,15749.55,2025-03-26,,2025-01-25,EMEA,Mid-Market,Subscription,Partner,0,2025-05-20
OPP_001624,ACC_00998,REP_015,Negotiation,2500.0,2024-02-19,,2024-01-15,LATAM,SMB,Subscription,Inbound,1,2024-01-24
OPP_001625,ACC_00372,REP_019,Closed-Lost,10174.47,2025-11-18,2025-12-31,2025-07-26,EMEA,SMB,Subscription,Inbound,1,2025-10-08
OPP_001626,ACC_01169,REP_003,Closed-Won,14366.77,2026-01-23,2025-12-05,2025-09-17,EMEA,Mid-Market,Advertising,Outbound,1,2025-11-27
OPP_001627,ACC_00121,REP_020,Closed-Lost,2500.0,2024-03-17,2024-06-11,2024-01-23,North America,Mid-Market,Subscription,Partner,2,2024-03-03
OPP_001628,ACC_00848,REP_023,Closed-Won,9671.03,2024-10-14,2024-11-04,2024-09-19,North America,Mid-Market,Subscription,Marketing,0,2024-10-01
OPP_001629,ACC_00016,REP_002,Closed-Lost,14336.63,2026-01-10,2025-11-03,2025-10-18,North America,SMB,Subscription,Partner,0,2026-01-07
OPP_001630,ACC_01098,REP_021,Proposal,5633.32,2025-11-03,,2025-09-30,APAC,Mid-Market,Subscription,Marketing,0,2025-12-02
OPP_001631,ACC_00427,REP_004,Prospecting,14972.27,2025-12-24,,2025-10-08,North America,SMB,Subscription,Inbound,0,2026-01-06
OPP_001632,ACC_00025,REP_014,Closed-Won,25151.66,2026-01-13,2026-01-20,2025-10-15,North America,Mid-Market,Usage-Based,Partner,1,2025-10-26
OPP_001633,ACC_01003,REP_020,Negotiation,3243.61,2024-04-04,,2024-01-15,APAC,SMB,Advertising,Inbound,0,2024-05-06
OPP_001634,ACC_01161,REP_027,Proposal,8865.13,2024-07-07,,2024-04-11,North America,SMB,Advertising,Outbound,0,2024-06-25
OPP_001635,ACC_01104,REP_016,Qualification,100533.16,2025-03-03,,2024-11-30,APAC,Enterprise,Subscription,Partner,0,2025-01-22
OPP_001636,ACC_00583,REP_014,Closed-Won,3735.89,2025-03-21,2025-05-28,2025-02-08,APAC,SMB,Transactional,Inbound,2,2025-04-04
OPP_001637,ACC_00074,REP_026,Closed-Won,7305.28,2025-01-11,2024-10-28,2024-09-25,EMEA,SMB,Subscription,Marketing,0,2025-01-17
OPP_001638,ACC_00274,REP_007,Proposal,51546.48,2024-10-12,,2024-06-28,North America,Mid-Market,Subscription,Outbound,0,2024-09-02
OPP_001639,ACC_00038,REP_007,Closed-Lost,3806.75,2024-07-27,2024-07-05,2024-06-19,North America,SMB,Subscription,Partner,2,2024-08-28
OPP_001640,ACC_00054,REP_014,Proposal,25826.55,2025-04-25,,2025-02-08,North America,Mid-Market,Subscription,Outbound,1,2025-04-27
OPP_001641,ACC_00191,REP_004,Prospecting,14973.85,2025-12-13,,2025-10-17,North America,Enterprise,Usage-Based,Marketing,0,2025-11-24
OPP_001642,ACC_00676,REP_001,Qualification,7640.37,2025-09-16,,2025-07-07,North America,SMB,Subscription,Partner,0,2025-08-06
OPP_001643,ACC_00920,REP_011,Proposal,25507.47,2024-08-24,,2024-04-26,North America,Mid-Market,Advertising,Inbound,1,2024-07-25
OPP_001644,ACC_00702,REP_005,Prospecting,2500.0,2024-07-15,,2024-04-09,North America,SMB,Advertising,Referral,0,2024-05-18
OPP_001645,ACC_00246,REP_020,Closed-Won,25820.62,2024-11-10,2024-08-13,2024-06-25,LATAM,Enterprise,Subscription,Partner,3,2024-06-30
OPP_001646,ACC_00723,REP_017,Closed-Won,13787.19,2025-08-07,2025-06-08,2025-05-06,North America,SMB,Subscription,Outbound,1,2025-07-03
OPP_001647,ACC_00277,REP_015,Negotiation,11248.69,2024-01-31,,2024-01-06,North America,SMB,Subscription,Partner,1,2024-01-08
OPP_001648,ACC_00554,REP_015,Closed-Lost,26130.89,2025-08-06,2025-10-12,2025-04-16,EMEA,Enterprise,Subscription,Inbound,1,2025-06-23
OPP_001649,ACC_01067,REP_003,Closed-Lost,2973.76,2025-02-21,2025-07-20,2025-01-23,APAC,SMB,Transactional,Marketing,3,2025-04-10
OPP_001650,ACC_00162,REP_013,Proposal,82596.01,2025-05-21,,2025-03-18,North America,Enterprise,Advertising,Outbound,0,2025-07-06
OPP_001651,ACC_01050,REP_003,Prospecting,6501.29,2025-12-18,,2025-07-30,APAC,SMB,Subscription,Marketing,0,2025-10-11
OPP_001652,ACC_00326,REP_011,Qualification,28151.25,2025-06-28,,2025-01-31,North America,Mid-Market,Subscription,Inbound,1,2025-03-14
OPP_001653,ACC_00805,REP_021,Negotiation,13126.47,2025-03-31,,2025-02-20,North America,SMB,Usage-Based,Marketing,0,2025-05-08
OPP_001654,ACC_00314,REP_030,Proposal,5737.3,2025-04-14,,2024-11-17,LATAM,SMB,Subscription,Marketing,1,2025-01-27
OPP_001655,ACC_00197,REP_009,Closed-Won,47694.04,2025-08-06,2025-03-29,2025-03-12,North America,Mid-Market,Transactional,Referral,0,2025-06-09
OPP_001656,ACC_00541,REP_008,Closed-Won,24318.05,2025-01-23,2024-12-10,2024-09-11,North America,Enterprise,Usage-Based,Marketing,0,2024-12-30
OPP_001657,ACC_00458,REP_021,Negotiation,29513.91,2024-06-20,,2024-02-14,North America,SMB,Transactional,Partner,0,2024-02-26
OPP_001658,ACC_00609,REP_028,Qualification,61162.68,2024-02-15,,2024-01-17,North America,Mid-Market,Subscription,Outbound,1,2024-04-12
OPP_001659,ACC_00284,REP_009,Qualification,25649.46,2025-05-28,,2025-04-23,North America,SMB,Subscription,Inbound,0,2025-07-28
OPP_001660,ACC_01174,REP_026,Proposal,13621.97,2025-06-10,,2025-03-03,LATAM,Mid-Market,Transactional,Outbound,0,2025-04-12
OPP_001661,ACC_00807,REP_010,Closed-Won,208371.78,2024-11-03,2024-12-18,2024-10-01,North America,Mid-Market,Advertising,Partner,0,2024-11-19
OPP_001662,ACC_01009,REP_020,Closed-Won,18993.35,2025-07-06,2025-06-03,2025-05-15,North America,Mid-Market,Subscription,Inbound,0,2025-07-04
OPP_001663,ACC_00936,REP_007,Negotiation,11421.12,2025-04-09,,2024-11-13,LATAM,SMB,Transactional,Partner,1,2024-12-28
OPP_001664,ACC_00869,REP_008,Closed-Won,8778.86,2024-11-04,2024-10-21,2024-06-19,EMEA,SMB,Transactional,Inbound,3,2024-10-02
OPP_001665,ACC_00171,REP_030,Proposal,2899.8,2025-03-20,,2025-01-26,EMEA,SMB,Enterprise Services,Partner,1,2025-03-06
OPP_001666,ACC_00706,REP_012,Prospecting,59579.88,2024-12-09,,2024-09-10,North America,Mid-Market,Advertising,Outbound,0,2024-11-02
OPP_001667,ACC_01078,REP_001,Qualification,9205.87,2026-01-13,,2025-10-15,North America,Mid-Market,Enterprise Services,Marketing,0,2025-12-24
OPP_001668,ACC_00116,REP_024,Qualification,110510.17,2025-06-21,,2025-04-28,APAC,Enterprise,Transactional,Inbound,3,2025-05-28
OPP_001669,ACC_00556,REP_004,Prospecting,28615.85,2025-07-05,,2025-05-16,LATAM,SMB,Subscription,Inbound,2,2025-08-08
OPP_001670,ACC_00222,REP_004,Qualification,29831.54,2025-06-20,,2025-04-05,APAC,Mid-Market,Subscription,Outbound,1,2025-06-07
OPP_001671,ACC_00955,REP_026,Closed-Won,22054.73,2025-07-10,2025-09-05,2025-04-03,North America,Enterprise,Transactional,Outbound,0,2025-04-24
OPP_001672,ACC_01118,REP_011,Prospecting,11601.87,2025-10-03,,2025-06-01,APAC,Mid-Market,Transactional,Inbound,0,2025-06-24
OPP_001673,ACC_00062,REP_005,Prospecting,2500.0,2025-02-22,,2024-10-16,APAC,SMB,Subscription,Partner,0,2024-10-20
OPP_001674,ACC_00962,REP_030,Prospecting,7988.0,2025-07-26,,2025-07-04,LATAM,SMB,Subscription,Marketing,0,2025-09-12
OPP_001675,ACC_00433,REP_009,Qualification,36414.06,2024-05-08,,2024-01-24,North America,Mid-Market,Subscription,Marketing,0,2024-04-29
OPP_001676,ACC_01157,REP_019,Qualification,7077.37,2025-06-30,,2025-03-22,North America,SMB,Usage-Based,Inbound,2,2025-07-18
OPP_001677,ACC_00018,REP_008,Prospecting,4974.51,2025-01-21,,2024-12-26,North America,SMB,Usage-Based,Inbound,0,2025-03-15
OPP_001678,ACC_00230,REP_018,Qualification,6663.61,2024-05-13,,2024-01-06,North America,SMB,Subscription,Outbound,0,2024-05-01
OPP_001679,ACC_00863,REP_021,Closed-Lost,55015.26,2025-06-23,2025-07-11,2025-03-18,North America,Mid-Market,Subscription,Partner,2,2025-07-14
OPP_001680,ACC_00935,REP_023,Proposal,15454.17,2024-04-24,,2024-01-02,North America,Mid-Market,Transactional,Referral,2,2024-03-16
OPP_001681,ACC_00096,REP_013,Qualification,104601.81,2025-07-30,,2025-04-16,North America,Mid-Market,Subscription,Inbound,0,2025-05-31
OPP_001682,ACC_00193,REP_019,Proposal,5071.69,2025-02-18,,2024-12-17,EMEA,SMB,Subscription,Outbound,0,2025-04-02
OPP_001683,ACC_00406,REP_026,Qualification,54747.31,2025-03-29,,2025-02-11,North America,Enterprise,Transactional,Referral,1,2025-04-28
OPP_001684,ACC_00042,REP_026,Negotiation,28562.5,2025-04-22,,2025-02-12,North America,Enterprise,Subscription,Inbound,3,2025-05-21
OPP_001685,ACC_00939,REP_023,Proposal,350718.15,2024-11-16,,2024-07-20,LATAM,Enterprise,Subscription,Referral,1,2024-08-16
OPP_001686,ACC_00804,REP_012,Closed-Lost,19529.97,2025-06-03,2025-08-06,2025-02-21,LATAM,Mid-Market,Subscription,Outbound,0,2025-06-15
OPP_001687,ACC_00899,REP_016,Closed-Lost,75375.62,2024-09-06,2024-09-25,2024-05-28,APAC,SMB,Advertising,Partner,1,2024-07-19
OPP_001688,ACC_00564,REP_030,Closed-Won,10720.06,2025-06-28,2025-09-05,2025-05-23,LATAM,Mid-Market,Enterprise Services,Outbound,1,2025-09-04
OPP_001689,ACC_00769,REP_008,Qualification,41346.46,2024-03-22,,2024-03-01,North America,SMB,Usage-Based,Marketing,0,2024-04-15
OPP_001690,ACC_00688,REP_021,Proposal,49575.65,2024-07-19,,2024-04-04,North America,Enterprise,Usage-Based,Marketing,0,2024-07-21
OPP_001691,ACC_00833,REP_024,Qualification,20719.25,2025-09-05,,2025-04-15,North America,SMB,Subscription,Inbound,1,2025-07-05
OPP_001692,ACC_00541,REP_015,Closed-Won,13010.87,2024-04-14,2024-07-28,2024-02-08,North America,Enterprise,Usage-Based,Marketing,1,2024-03-07
OPP_001693,ACC_00782,REP_026,Prospecting,62421.54,2025-12-28,,2025-10-12,North America,Enterprise,Subscription,Inbound,0,2025-10-30
OPP_001694,ACC_00775,REP_013,Closed-Won,3081.1,2024-06-13,2024-05-31,2024-01-21,North America,SMB,Advertising,Inbound,1,2024-02-09
OPP_001695,ACC_00770,REP_026,Qualification,21101.44,2025-02-05,,2024-12-17,APAC,Mid-Market,Subscription,Outbound,1,2025-01-31
OPP_001696,ACC_01047,REP_020,Proposal,2500.0,2026-01-16,,2025-10-21,LATAM,SMB,Subscription,Partner,0,2025-10-27
OPP_001697,ACC_00420,REP_002,Qualification,40101.49,2025-04-27,,2025-03-27,North America,Enterprise,Transactional,Outbound,0,2025-06-01
OPP_001698,ACC_01055,REP_025,Proposal,26843.39,2025-04-22,,2025-02-27,North America,SMB,Subscription,Inbound,0,2025-05-17
OPP_001699,ACC_00034,REP_021,Closed-Won,15517.39,2025-06-16,2025-08-28,2025-04-09,EMEA,SMB,Subscription,Inbound,3,2025-07-07
OPP_001700,ACC_00584,REP_007,Negotiation,2612.89,2025-08-05,,2025-04-18,North America,SMB,Subscription,Inbound,0,2025-08-08
OPP_001701,ACC_00531,REP_022,Qualification,2500.0,2024-06-17,,2024-04-18,APAC,Mid-Market,Subscription,Inbound,1,2024-07-23
OPP_001702,ACC_01042,REP_016,Prospecting,26821.11,2024-10-12,,2024-07-25,North America,Mid-Market,Subscription,Inbound,0,2024-11-21
OPP_001703,ACC_00055,REP_029,Closed-Won,79316.29,2024-07-05,2024-09-28,2024-05-08,North America,Mid-Market,Subscription,Marketing,2,2024-07-19
OPP_001704,ACC_00261,REP_010,Proposal,3422.81,2024-06-28,,2024-05-21,North America,SMB,Usage-Based,Inbound,3,2024-08-31
OPP_001705,ACC_00563,REP_008,Negotiation,358848.6,2024-09-19,,2024-05-19,North America,Enterprise,Subscription,Marketing,2,2024-08-20
OPP_001706,ACC_00979,REP_002,Proposal,16212.0,2025-06-18,,2025-03-03,EMEA,Mid-Market,Transactional,Inbound,1,2025-06-10
OPP_001707,ACC_00557,REP_024,Negotiation,2500.0,2025-12-29,,2025-09-17,EMEA,SMB,Usage-Based,Outbound,0,2025-11-05
OPP_001708,ACC_00767,REP_030,Negotiation,2500.0,2025-04-14,,2025-01-09,EMEA,SMB,Usage-Based,Inbound,0,2025-03-12
OPP_001709,ACC_00215,REP_021,Prospecting,35240.43,2024-02-17,,2024-01-11,North America,Mid-Market,Subscription,Inbound,0,2024-04-29
OPP_001710,ACC_01132,REP_012,Negotiation,18574.93,2025-07-03,,2025-04-08,North America,Mid-Market,Transactional,Partner,1,2025-06-01
OPP_001711,ACC_00942,REP_027,Proposal,193972.71,2025-04-19,,2024-12-28,EMEA,Enterprise,Advertising,Inbound,0,2025-03-11
OPP_001712,ACC_ORPHAN_6,REP_008,Prospecting,2708.2,2025-08-27,,2025-06-04,EMEA,SMB,Advertising,Outbound,0,2025-08-20
OPP_001713,ACC_00846,REP_021,Closed-Won,49600.02,2025-01-01,2024-09-29,2024-09-09,North America,Enterprise,Subscription,Outbound,0,2024-10-01
OPP_001714,ACC_00156,REP_018,Qualification,16428.31,2024-12-15,,2024-10-14,North America,Mid-Market,Subscription,Marketing,1,2024-10-17
OPP_001715,ACC_00672,REP_026,Prospecting,14143.15,2025-06-11,,2025-03-17,North America,Mid-Market,Subscription,Outbound,0,2025-06-08
OPP_001716,ACC_00851,REP_030,Closed-Won,6121.46,2025-06-27,2025-09-02,2025-04-19,APAC,SMB,Enterprise Services,Inbound,0,2025-07-23
OPP_001717,ACC_01112,REP_011,Closed-Lost,6244.55,2024-10-23,2024-10-12,2024-05-27,North America,SMB,Advertising,Inbound,0,2024-08-05
OPP_001718,ACC_00085,REP_003,Qualification,10687.27,2025-03-12,,2025-01-28,APAC,SMB,Subscription,Partner,0,2025-04-17
OPP_001719,ACC_00345,REP_005,Closed-Won,22083.39,2025-11-30,2026-01-09,2025-10-05,North America,Mid-Market,Subscription,Referral,2,2025-10-13
OPP_001720,ACC_00829,REP_023,Prospecting,56716.74,2024-05-31,,2024-02-13,North America,Enterprise,Advertising,Inbound,1,2024-03-05
OPP_001721,ACC_00315,REP_011,Closed-Won,29975.95,2024-09-05,2024-11-25,2024-08-09,North America,SMB,Transactional,Inbound,1,2024-11-05
OPP_001722,ACC_00856,REP_005,Proposal,2699.67,2025-03-19,,2024-12-23,North America,SMB,Subscription,Outbound,0,2025-03-09
OPP_001723,ACC_00221,REP_025,Closed-Won,2500.0,2025-10-05,2026-02-11,2025-09-12,LATAM,SMB,Subscription,Referral,0,2025-10-06
OPP_001724,ACC_00197,REP_020,Proposal,45114.77,2026-01-06,,2025-10-10,North America,Mid-Market,Transactional,Inbound,1,2025-12-21
OPP_001725,ACC_00654,REP_004,Proposal,3493.43,2025-03-31,,2025-01-29,North America,SMB,Advertising,Marketing,0,2025-02-03
OPP_001726,ACC_00827,REP_022,Closed-Won,11164.83,2025-02-14,2025-02-08,2025-01-01,EMEA,Mid-Market,Subscription,Marketing,1,2025-04-05
OPP_001727,ACC_00247,REP_020,Prospecting,8847.59,2024-12-27,,2024-10-04,North America,Mid-Market,Enterprise Services,Inbound,2,2024-10-08
OPP_001728,ACC_01049,REP_030,Qualification,23382.41,2024-12-27,,2024-10-25,North America,Enterprise,Advertising,Marketing,0,2025-02-02
OPP_001729,ACC_01043,REP_030,Proposal,3796.12,2025-06-05,,2025-05-06,North America,Mid-Market,Subscription,Partner,1,2025-06-02
OPP_001730,ACC_00098,REP_030,Negotiation,5077.81,2025-03-29,,2024-12-30,North America,SMB,Advertising,Inbound,0,2025-01-30
OPP_001731,ACC_00366,REP_027,Prospecting,17179.88,2025-04-08,,2025-01-05,EMEA,SMB,Subscription,Inbound,0,2025-04-26
OPP_001732,ACC_00668,REP_024,Negotiation,43884.67,2025-11-02,,2025-07-19,North America,Enterprise,Subscription,Inbound,0,2025-10-24
OPP_001733,ACC_00590,REP_021,Proposal,14863.59,2024-08-17,,2024-04-02,LATAM,SMB,Advertising,Inbound,1,2024-05-13
OPP_001734,ACC_00306,REP_017,Negotiation,5464.79,2026-01-22,,2025-10-03,North America,SMB,Subscription,Marketing,3,2025-10-25
OPP_001735,ACC_00636,REP_024,Closed-Lost,22137.07,2025-08-18,2025-07-28,2025-04-17,North America,SMB,Subscription,Partner,0,2025-05-01
