lead_id,account_id,lead_source,campaign,channel,created_at,lifecycle_stage,company_size,segment
LEAD_002725,ACC_00610,Referral,Employee Referral,Referral,2025-11-28,Lead,1-99,SMB
LEAD_002726,ACC_00080,Events,Executive Roundtable,Events,2025-09-25,SQL,100-999,Mid-Market
LEAD_002727,ACC_01175,Organic,Content Hub,Organic,2024-05-06,MQL,100-999,Mid-Market
LEAD_002728,ACC_00611,Outbound,Named Account Outreach,Outbound,2024-06-29,Lead,100-999,Mid-Market
LEAD_002729,ACC_00407,Outbound,SDR Outbound,Outbound,2025-02-07,Converted,1-99,SMB
LEAD_002730,ACC_01173,Partner,Technology Partner,Partner,2024-10-30,MQL,1-99,SMB
LEAD_002731,ACC_00671,Partner,Reseller,Partner,2024-12-02,SQL,1-99,SMB
LEAD_002732,ACC_00815,Organic,Content Hub,Organic,2024-09-25,Lead,1-99,SMB
LEAD_002733,ACC_00109,Organic,SEO,Organic,2025-05-07,Lead,1-99,SMB
LEAD_002734,ACC_00191,Outbound,Named Account Outreach,Outbound,2025-10-18,SQL,1000+,Enterprise
LEAD_002735,ACC_00055,Organic,Content Hub,Organic,2025-11-01,MQL,100-999,Mid-Market
LEAD_002736,ACC_00618,Paid Search,Search - Nonbrand,Paid Search,2024-11-28,Lead,1-99,SMB
LEAD_002737,ACC_01004,Paid Social,LinkedIn ABM,Paid Social,2025-08-28,SQL,1-99,SMB
LEAD_002738,ACC_01083,Organic,Product Blog,Organic,2025-05-22,SQL,1000+,Enterprise
LEAD_002739,ACC_00690,Outbound,SDR Outbound,Outbound,2024-05-23,Lead,100-999,Mid-Market
LEAD_002740,ACC_00066,Events,Executive Roundtable,Events,2025-08-03,SQL,100-999,Mid-Market
LEAD_002741,ACC_00752,Events,Industry Conference,Events,2024-09-13,MQL,1-99,SMB
LEAD_002742,ACC_00766,Organic,SEO,Organic,2025-04-03,MQL,1-99,SMB
LEAD_002743,ACC_00717,Paid Social,LinkedIn Demand Gen,Paid Social,2025-06-10,SQL,100-999,Mid-Market
LEAD_002744,ACC_00866,Events,Executive Roundtable,Events,2025-11-20,SQL,1000+,Enterprise
LEAD_002745,ACC_00669,Paid Search,Search - Competitor,Paid Search,2025-11-24,Converted,1-99,SMB
LEAD_002746,ACC_00845,Outbound,Named Account Outreach,Outbound,2025-08-09,SQL,1-99,SMB
LEAD_002747,ACC_00584,Partner,Reseller,Partner,2025-01-04,Lead,1-99,SMB
LEAD_002748,ACC_00181,Paid Search,Search - Brand,Paid Search,2024-10-19,SQL,1000+,Enterprise
LEAD_002749,ACC_00096,Paid Search,Search - Brand,Paid Search,2024-11-18,Converted,100-999,Mid-Market
LEAD_002750,ACC_01089,Partner,Reseller,Partner,2025-11-26,Converted,100-999,Mid-Market
LEAD_002751,ACC_00530,Organic,SEO,Organic,2024-05-29,Lead,1-99,SMB
LEAD_002752,ACC_00387,Events,Webinar,Events,2025-01-18,Lead,100-999,Mid-Market
LEAD_002753,ACC_00352,Partner,Technology Partner,Partner,2025-05-11,Lead,1-99,SMB
LEAD_002754,ACC_00063,Organic,SEO,Organic,2024-01-17,SQL,100-999,Mid-Market
LEAD_002755,ACC_01135,Outbound,Named Account Outreach,Outbound,2025-04-09,Converted,1000+,Enterprise
LEAD_002756,ACC_00100,Paid Social,Paid Social Retargeting,Paid Social,2024-07-09,SQL,1000+,Enterprise
LEAD_002757,ACC_00263,Organic,Product Blog,Organic,2024-07-24,Lead,1-99,SMB
LEAD_002758,ACC_00550,Referral,Employee Referral,Referral,2025-03-30,SQL,1-99,SMB
LEAD_002759,ACC_00430,Outbound,Named Account Outreach,Outbound,2024-01-07,Lead,100-999,Mid-Market
LEAD_002760,ACC_00048,Partner,Reseller,Partner,2024-04-24,Lead,1-99,SMB
LEAD_002761,,Events,Executive Roundtable,Events,2024-11-28,Lead,1-99,SMB
LEAD_002762,ACC_00936,Partner,Technology Partner,Partner,2025-03-02,MQL,1-99,SMB
LEAD_002763,ACC_00301,Paid Social,Paid Social Retargeting,Paid Social,2024-03-20,MQL,100-999,Mid-Market
LEAD_002764,ACC_01039,Organic,Content Hub,Organic,2024-09-21,Lead,1-99,SMB
LEAD_002765,ACC_00433,Organic,Content Hub,Organic,2024-08-12,Lead,100-999,Mid-Market
LEAD_002766,ACC_00017,Paid Social,LinkedIn ABM,Paid Social,2025-01-25,SQL,100-999,Mid-Market
LEAD_002767,ACC_00131,Paid Social,Paid Social Retargeting,Paid Social,2024-08-07,Lead,1-99,SMB
LEAD_002768,ACC_00973,Outbound,Named Account Outreach,Outbound,2024-01-02,MQL,1-99,SMB
LEAD_002769,ACC_00487,Paid Social,LinkedIn ABM,Paid Social,2025-01-22,Lead,1-99,SMB
LEAD_002770,ACC_01178,Partner,Cloud Partner,Partner,2025-09-12,Lead,1-99,SMB
LEAD_002771,ACC_00947,Events,Executive Roundtable,Events,2025-03-03,Lead,100-999,Mid-Market
LEAD_002772,ACC_00037,Referral,Employee Referral,Referral,2024-09-21,MQL,1-99,SMB
LEAD_002773,ACC_00375,Paid Search,Search - Brand,Paid Search,2024-12-18,MQL,1-99,SMB
LEAD_002774,ACC_00870,Referral,Customer Referral,Referral,2024-04-12,Lead,1-99,SMB
LEAD_002775,ACC_00076,Events,Executive Roundtable,Events,2024-06-21,SQL,1-99,SMB
LEAD_002776,ACC_01199,Organic,SEO,Organic,2024-11-16,Lead,1-99,SMB
LEAD_002777,ACC_00200,Paid Search,Search - Brand,Paid Search,2025-03-08,SQL,1-99,SMB
LEAD_002778,ACC_00957,Organic,Product Blog,Organic,2024-12-21,Lead,100-999,Mid-Market
LEAD_002779,ACC_01009,Outbound,SDR Outbound,Outbound,2025-12-04,Converted,100-999,Mid-Market
LEAD_002780,ACC_00607,Partner,Cloud Partner,Partner,2025-04-10,Lead,1000+,Enterprise
LEAD_002781,ACC_00965,Paid Social,LinkedIn Demand Gen,Paid Social,2024-01-17,MQL,1000+,Enterprise
LEAD_002782,ACC_01062,Outbound,SDR Outbound,Outbound,2025-01-18,MQL,100-999,Mid-Market
LEAD_002783,ACC_00882,Paid Search,Search - Competitor,Paid Search,2025-03-02,MQL,100-999,Mid-Market
LEAD_002784,ACC_00850,Paid Search,Search - Brand,Paid Search,2024-02-01,SQL,1000+,Enterprise
LEAD_002785,ACC_00467,Events,Industry Conference,Events,2024-10-08,Lead,100-999,Mid-Market
LEAD_002786,ACC_00351,Referral,Customer Referral,Referral,2025-09-29,Lead,100-999,Mid-Market
LEAD_002787,ACC_01042,Outbound,SDR Outbound,Outbound,2024-09-17,SQL,100-999,Mid-Market
LEAD_002788,ACC_00270,Organic,SEO,Organic,2024-11-29,SQL,1-99,SMB
LEAD_002789,ACC_00498,Organic,Product Blog,Organic,2024-06-10,MQL,100-999,Mid-Market
LEAD_002790,ACC_00616,Organic,Content Hub,Organic,2024-02-26,MQL,100-999,Mid-Market
LEAD_002791,ACC_00469,Paid Social,LinkedIn Demand Gen,Paid Social,2024-08-20,SQL,1-99,SMB
LEAD_002792,ACC_00448,Paid Search,Search - Brand,Paid Search,2025-07-18,SQL,100-999,Mid-Market
LEAD_002793,ACC_00720,Referral,Employee Referral,Referral,2025-12-19,Converted,1000+,Enterprise
LEAD_002794,ACC_00396,Outbound,Named Account Outreach,Outbound,2025-04-27,SQL,1-99,SMB
LEAD_002795,ACC_01187,Paid Social,LinkedIn ABM,Paid Social,2025-08-30,Lead,1-99,SMB
LEAD_002796,ACC_00214,Paid Search,Search - Brand,Paid Search,2025-04-19,MQL,100-999,Mid-Market
LEAD_002797,ACC_00467,Paid Search,Search - Competitor,Paid Search,2025-04-26,MQL,100-999,Mid-Market
LEAD_002798,ACC_01015,Paid Social,Paid Social Retargeting,Paid Social,2024-11-08,Lead,1-99,SMB
LEAD_002799,ACC_00571,Outbound,Named Account Outreach,Outbound,2024-02-14,SQL,1-99,SMB
LEAD_002800,ACC_00847,Organic,SEO,Organic,2024-10-27,MQL,1-99,SMB
LEAD_002801,ACC_00777,Events,Industry Conference,Events,2025-09-24,Lead,100-999,Mid-Market
LEAD_002802,ACC_00398,Organic,Product Blog,Organic,2025-01-27,MQL,1-99,SMB
LEAD_002803,ACC_00893,Paid Search,Search - Competitor,Paid Search,2025-07-10,Lead,1-99,SMB
LEAD_002804,ACC_00286,Referral,Employee Referral,Referral,2024-02-06,Lead,1-99,SMB
LEAD_002805,ACC_00900,Organic,Product Blog,Organic,2024-05-27,MQL,100-999,Mid-Market
LEAD_002806,ACC_00154,Organic,Content Hub,Organic,2024-08-06,SQL,100-999,Mid-Market
LEAD_002807,ACC_00833,Partner,Cloud Partner,Partner,2024-09-19,MQL,1-99,SMB
LEAD_002808,ACC_00136,Paid Search,Search - Competitor,Paid Search,2025-12-23,Lead,1-99,SMB
LEAD_002809,ACC_01043,Organic,Product Blog,Organic,2024-12-03,MQL,100-999,Mid-Market
LEAD_002810,ACC_00751,Organic,Product Blog,Organic,2025-04-29,Lead,1-99,SMB
LEAD_002811,ACC_00049,Organic,Content Hub,Organic,2025-04-16,Converted,100-999,Mid-Market
LEAD_002812,ACC_00131,Paid Social,LinkedIn ABM,Paid Social,2024-11-02,Lead,1-99,SMB
LEAD_002813,ACC_00225,Paid Search,Search - Brand,Paid Search,2025-12-07,SQL,1-99,SMB
LEAD_002814,ACC_01153,Outbound,SDR Outbound,Outbound,2024-06-11,Lead,1-99,SMB
LEAD_002815,ACC_00708,Events,Executive Roundtable,Events,2024-01-26,Lead,100-999,Mid-Market
LEAD_002816,ACC_00335,Organic,SEO,Organic,2025-06-28,MQL,1-99,SMB
LEAD_002817,ACC_00333,Paid Search,Search - Brand,Paid Search,2025-04-22,SQL,100-999,Mid-Market
LEAD_002818,ACC_00031,Organic,SEO,Organic,2024-07-09,Converted,100-999,Mid-Market
LEAD_002819,ACC_00244,Paid Search,Search - Competitor,Paid Search,2025-09-26,MQL,100-999,Mid-Market
LEAD_002820,ACC_01027,Paid Search,Search - Competitor,Paid Search,2024-04-28,Lead,1000+,Enterprise
LEAD_002821,ACC_00719,Outbound,Named Account Outreach,Outbound,2024-07-02,Lead,100-999,Mid-Market
LEAD_002822,ACC_00442,Paid Search,Search - Nonbrand,Paid Search,2024-04-22,MQL,1-99,SMB
LEAD_002823,ACC_00026,Paid Social,LinkedIn Demand Gen,Paid Social,2024-05-16,Lead,1-99,SMB
LEAD_002824,ACC_00412,Outbound,Named Account Outreach,Outbound,2025-06-17,Converted,100-999,Mid-Market
LEAD_002825,ACC_00460,Events,Industry Conference,Events,2025-05-29,MQL,100-999,Mid-Market
LEAD_002826,ACC_00143,Paid Search,Search - Nonbrand,Paid Search,2025-04-14,SQL,1000+,Enterprise
LEAD_002827,ACC_00729,Organic,Content Hub,Organic,2025-09-21,SQL,1-99,SMB
LEAD_002828,ACC_00793,Referral,Employee Referral,Referral,2024-02-21,Lead,1-99,SMB
LEAD_002829,ACC_01198,Paid Search,Search - Competitor,Paid Search,2025-03-29,Lead,100-999,Mid-Market
LEAD_002830,ACC_00431,Outbound,SDR Outbound,Outbound,2024-03-25,Converted,1000+,Enterprise
LEAD_002831,ACC_00332,Outbound,SDR Outbound,Outbound,2025-11-29,Lead,1-99,SMB
LEAD_002832,ACC_00988,Paid Social,LinkedIn Demand Gen,Paid Social,2025-04-08,MQL,1-99,SMB
LEAD_002833,ACC_00421,Paid Search,Search - Competitor,Paid Search,2025-07-09,SQL,100-999,Mid-Market
LEAD_002834,ACC_00757,Organic,SEO,Organic,2025-02-21,Lead,1-99,SMB
LEAD_002835,ACC_00886,Paid Social,Paid Social Retargeting,Paid Social,2024-10-07,Converted,1-99,SMB
LEAD_002836,ACC_01056,Paid Social,Paid Social Retargeting,Paid Social,2025-05-16,Lead,100-999,Mid-Market
LEAD_002837,ACC_00383,Outbound,SDR Outbound,Outbound,2025-09-02,MQL,100-999,Mid-Market
LEAD_002838,ACC_00748,Outbound,SDR Outbound,Outbound,2024-05-10,Lead,1-99,SMB
LEAD_002839,ACC_00158,Referral,Employee Referral,Referral,2025-09-29,MQL,100-999,Mid-Market
LEAD_002840,ACC_00936,Referral,Employee Referral,Referral,2025-06-15,Lead,1-99,SMB
LEAD_002841,ACC_00055,Outbound,Named Account Outreach,Outbound,2024-03-03,Lead,100-999,Mid-Market
LEAD_002842,ACC_00836,Organic,Product Blog,Organic,2025-11-15,Lead,100-999,Mid-Market
LEAD_002843,ACC_00251,Paid Social,LinkedIn Demand Gen,Paid Social,2024-05-11,Lead,100-999,Mid-Market
LEAD_002844,ACC_00556,Partner,Cloud Partner,Partner,2025-03-15,MQL,1-99,SMB
LEAD_002845,ACC_00092,Partner,Technology Partner,Partner,2024-04-04,Lead,100-999,Mid-Market
LEAD_002846,ACC_00827,Organic,SEO,Organic,2024-05-23,Lead,100-999,Mid-Market
LEAD_002847,ACC_00579,Partner,Technology Partner,Partner,2025-04-15,Lead,1000+,Enterprise
LEAD_002848,ACC_00797,Paid Search,Search - Brand,Paid Search,2025-05-11,Lead,1-99,SMB
LEAD_002849,ACC_00418,Paid Search,Search - Brand,Paid Search,2025-05-17,Lead,100-999,Mid-Market
LEAD_002850,ACC_00009,Events,Webinar,Events,2024-09-07,Lead,1-99,SMB
LEAD_002851,ACC_00698,Paid Social,LinkedIn Demand Gen,Paid Social,2025-08-22,MQL,100-999,Mid-Market
LEAD_002852,ACC_00839,Paid Social,Paid Social Retargeting,Paid Social,2024-02-06,SQL,1-99,SMB
LEAD_002853,ACC_00798,Partner,Reseller,Partner,2025-09-16,MQL,1-99,SMB
LEAD_002854,ACC_00315,Partner,Technology Partner,Partner,2024-08-09,Lead,1-99,SMB
LEAD_002855,ACC_00860,Organic,SEO,Organic,2025-03-29,SQL,100-999,Mid-Market
LEAD_002856,ACC_00651,Partner,Technology Partner,Partner,2025-10-23,MQL,1-99,SMB
LEAD_002857,ACC_00253,Paid Search,Search - Brand,Paid Search,2024-07-05,MQL,1-99,SMB
LEAD_002858,ACC_00134,Partner,Cloud Partner,Partner,2024-10-27,Lead,1-99,SMB
LEAD_002859,ACC_00391,Organic,SEO,Organic,2025-08-28,Lead,100-999,Mid-Market
LEAD_002860,ACC_00028,Referral,Employee Referral,Referral,2025-09-24,MQL,1-99,SMB
LEAD_002861,ACC_00860,Outbound,Named Account Outreach,Outbound,2024-06-20,Lead,100-999,Mid-Market
LEAD_002862,ACC_00019,Paid Social,LinkedIn ABM,Paid Social,2025-01-06,SQL,1000+,Enterprise
LEAD_002863,ACC_00059,Paid Search,Search - Brand,Paid Search,2024-08-31,Lead,1-99,SMB
LEAD_002864,ACC_00190,Paid Search,Search - Competitor,Paid Search,2025-01-12,Lead,1-99,SMB
LEAD_002865,ACC_00392,Outbound,Named Account Outreach,Outbound,2024-10-04,Lead,1-99,SMB
LEAD_002866,ACC_00024,Partner,Technology Partner,Partner,2024-01-04,MQL,1000+,Enterprise
LEAD_002867,ACC_00756,Outbound,SDR Outbound,Outbound,2025-11-06,Lead,1-99,SMB
LEAD_002868,ACC_00159,Referral,Customer Referral,Referral,2025-04-10,Lead,100-999,Mid-Market
LEAD_002869,ACC_00964,Paid Social,LinkedIn Demand Gen,Paid Social,2024-12-03,MQL,1-99,SMB
LEAD_002870,ACC_00672,Outbound,SDR Outbound,Outbound,2024-03-19,Lead,100-999,Mid-Market
LEAD_002871,ACC_00101,Paid Social,LinkedIn ABM,Paid Social,2024-02-22,MQL,1000+,Enterprise
LEAD_002872,ACC_00481,Partner,Technology Partner,Partner,2024-12-15,Converted,1-99,SMB
LEAD_002873,ACC_00169,Paid Social,LinkedIn ABM,Paid Social,2025-04-19,SQL,1-99,SMB
LEAD_002874,,Outbound,Named Account Outreach,Outbound,2024-07-09,MQL,1-99,SMB
LEAD_002875,ACC_00712,Organic,SEO,Organic,2025-06-28,Lead,100-999,Mid-Market
LEAD_002876,ACC_00971,Organic,Content Hub,Organic,2024-10-13,MQL,1-99,SMB
LEAD_002877,ACC_00450,Paid Search,Search - Brand,Paid Search,2024-01-09,Converted,100-999,Mid-Market
LEAD_002878,ACC_00177,Referral,Customer Referral,Referral,2025-01-27,MQL,1-99,SMB
LEAD_002879,ACC_00282,Paid Social,Paid Social Retargeting,Paid Social,2024-05-12,Lead,1-99,SMB
LEAD_002880,ACC_00501,Paid Search,Search - Nonbrand,Paid Search,2024-01-11,SQL,100-999,Mid-Market
LEAD_002881,ACC_00925,Paid Social,Paid Social Retargeting,Paid Social,2024-04-05,Lead,1-99,SMB
LEAD_002882,ACC_00518,Paid Social,Paid Social Retargeting,Paid Social,2024-07-27,SQL,100-999,Mid-Market
LEAD_002883,ACC_01115,Events,Webinar,Events,2025-01-11,Lead,1000+,Enterprise
LEAD_002884,ACC_00435,Referral,Employee Referral,Referral,2025-12-24,Lead,1-99,SMB
LEAD_002885,ACC_00280,Events,Executive Roundtable,Events,2024-06-08,SQL,1000+,Enterprise
LEAD_002886,ACC_00595,Events,Industry Conference,Events,2024-02-11,MQL,1-99,SMB
LEAD_002887,ACC_00134,Organic,Product Blog,Organic,2024-05-19,MQL,1-99,SMB
LEAD_002888,ACC_00804,Paid Search,Search - Competitor,Paid Search,2024-08-21,SQL,100-999,Mid-Market
LEAD_002889,ACC_00122,Partner,Cloud Partner,Partner,2024-05-30,SQL,100-999,Mid-Market
LEAD_002890,ACC_00770,Partner,Technology Partner,Partner,2024-08-22,MQL,100-999,Mid-Market
LEAD_002891,ACC_00460,Organic,Product Blog,Organic,2025-12-09,Converted,100-999,Mid-Market
LEAD_002892,ACC_00429,Outbound,Named Account Outreach,Outbound,2024-10-04,Lead,1-99,SMB
LEAD_002893,ACC_00734,Organic,SEO,Organic,2025-04-08,Lead,1-99,SMB
LEAD_002894,ACC_00847,Paid Search,Search - Brand,Paid Search,2025-05-15,SQL,1-99,SMB
LEAD_002895,ACC_01115,Paid Search,Search - Nonbrand,Paid Search,2024-04-05,Lead,1000+,Enterprise
LEAD_002896,ACC_00348,Events,Industry Conference,Events,2024-06-30,SQL,1-99,SMB
LEAD_002897,ACC_00975,Outbound,SDR Outbound,Outbound,2024-10-30,Lead,1-99,SMB
LEAD_002898,ACC_01003,Paid Social,LinkedIn Demand Gen,Paid Social,2024-12-02,Lead,1-99,SMB
LEAD_002899,ACC_01195,Events,Executive Roundtable,Events,2024-01-10,MQL,1000+,Enterprise
LEAD_002900,ACC_01158,Events,Executive Roundtable,Events,2025-04-16,MQL,1-99,SMB
LEAD_002901,ACC_00949,Paid Search,Search - Competitor,Paid Search,2024-08-07,SQL,1000+,Enterprise
LEAD_002902,ACC_00354,Outbound,Named Account Outreach,Outbound,2024-08-23,Lead,100-999,Mid-Market
LEAD_002903,ACC_00834,Organic,Content Hub,Organic,2025-03-16,Lead,100-999,Mid-Market
LEAD_002904,ACC_00942,Paid Social,LinkedIn ABM,Paid Social,2025-11-24,Lead,1000+,Enterprise
LEAD_002905,ACC_00350,Organic,Product Blog,Organic,2025-09-24,Lead,1-99,SMB
LEAD_002906,ACC_00977,Paid Social,LinkedIn Demand Gen,Paid Social,2025-12-17,MQL,1-99,SMB
LEAD_002907,ACC_00843,Paid Social,LinkedIn Demand Gen,Paid Social,2024-10-29,MQL,100-999,Mid-Market
LEAD_002908,ACC_00589,Organic,Content Hub,Organic,2024-03-28,Lead,1-99,SMB
LEAD_002909,ACC_01035,Paid Social,LinkedIn ABM,Paid Social,2024-06-06,Lead,1-99,SMB
LEAD_002910,ACC_00106,Partner,Reseller,Partner,2024-09-08,MQL,100-999,Mid-Market
LEAD_002911,ACC_00821,Partner,Technology Partner,Partner,2024-08-07,Lead,1-99,SMB
LEAD_002912,ACC_00944,Organic,Content Hub,Organic,2024-06-01,Lead,1-99,SMB
LEAD_002913,ACC_00049,Organic,Content Hub,Organic,2024-04-20,MQL,100-999,Mid-Market
LEAD_002914,ACC_00489,Paid Search,Search - Brand,Paid Search,2024-05-16,Lead,100-999,Mid-Market
LEAD_002915,ACC_00621,Events,Executive Roundtable,Events,2025-04-26,Lead,100-999,Mid-Market
LEAD_002916,ACC_00250,Events,Executive Roundtable,Events,2024-12-24,Lead,1-99,SMB
LEAD_002917,ACC_01056,Paid Search,Search - Competitor,Paid Search,2024-01-28,SQL,100-999,Mid-Market
LEAD_002918,ACC_00752,Outbound,Named Account Outreach,Outbound,2025-02-16,Lead,1-99,SMB
LEAD_002919,ACC_00331,Partner,Cloud Partner,Partner,2025-09-07,SQL,100-999,Mid-Market
LEAD_002920,ACC_00525,Referral,Employee Referral,Referral,2024-11-07,MQL,1-99,SMB
LEAD_002921,ACC_00135,Organic,SEO,Organic,2024-08-20,MQL,100-999,Mid-Market
LEAD_002922,ACC_00106,Partner,Technology Partner,Partner,2024-07-18,SQL,100-999,Mid-Market
LEAD_002923,ACC_00896,Partner,Cloud Partner,Partner,2024-10-04,MQL,1000+,Enterprise
LEAD_002924,ACC_01181,Paid Search,Search - Brand,Paid Search,2024-07-22,Lead,100-999,Mid-Market
LEAD_002925,ACC_00333,Organic,Content Hub,Organic,2025-11-06,Lead,100-999,Mid-Market
LEAD_002926,ACC_00294,Organic,SEO,Organic,2025-12-26,MQL,1-99,SMB
LEAD_002927,ACC_00821,Paid Social,LinkedIn Demand Gen,Paid Social,2024-09-07,MQL,1-99,SMB
LEAD_002928,ACC_00614,Outbound,SDR Outbound,Outbound,2025-11-06,SQL,1000+,Enterprise
LEAD_002929,ACC_00168,Outbound,Named Account Outreach,Outbound,2025-09-15,MQL,100-999,Mid-Market
LEAD_002930,ACC_00801,Organic,Content Hub,Organic,2024-02-25,Lead,100-999,Mid-Market
LEAD_002931,ACC_00252,Events,Webinar,Events,2024-12-24,Lead,1000+,Enterprise
LEAD_002932,ACC_00139,Paid Search,Search - Brand,Paid Search,2025-04-24,Lead,100-999,Mid-Market
LEAD_002933,ACC_00558,Referral,Customer Referral,Referral,2024-11-04,SQL,100-999,Mid-Market
LEAD_002934,ACC_00888,Organic,SEO,Organic,2024-11-29,Lead,1-99,SMB
LEAD_002935,ACC_00626,Events,Webinar,Events,2024-12-27,Converted,1-99,SMB
LEAD_002936,ACC_00778,Referral,Employee Referral,Referral,2025-05-18,Lead,1-99,SMB
LEAD_002937,ACC_00286,Events,Webinar,Events,2024-08-02,MQL,1-99,SMB
LEAD_002938,ACC_00593,Events,Webinar,Events,2025-03-12,Lead,1-99,SMB
LEAD_002939,ACC_00856,Paid Search,Search - Brand,Paid Search,2024-06-26,SQL,1-99,SMB
LEAD_002940,ACC_00634,Outbound,SDR Outbound,Outbound,2025-10-12,Lead,1-99,SMB
LEAD_002941,ACC_00288,Partner,Cloud Partner,Partner,2024-03-02,MQL,1-99,SMB
LEAD_002942,ACC_01146,Paid Social,LinkedIn ABM,Paid Social,2024-02-18,Converted,1-99,SMB
LEAD_002943,ACC_00081,Referral,Employee Referral,Referral,2024-01-28,MQL,100-999,Mid-Market
LEAD_002944,ACC_01094,Paid Search,Search - Nonbrand,Paid Search,2024-09-12,Lead,1-99,SMB
LEAD_002945,ACC_00870,Paid Social,Paid Social Retargeting,Paid Social,2025-03-19,SQL,1-99,SMB
LEAD_002946,ACC_00135,Referral,Employee Referral,Referral,2025-12-21,Lead,100-999,Mid-Market
LEAD_002947,ACC_00307,Paid Search,Search - Brand,Paid Search,2024-11-28,Lead,1-99,SMB
LEAD_002948,ACC_00443,Organic,SEO,Organic,2024-05-13,MQL,100-999,Mid-Market
LEAD_002949,ACC_01150,Paid Search,Search - Brand,Paid Search,2024-09-26,Converted,1000+,Enterprise
LEAD_002950,ACC_00621,Outbound,Named Account Outreach,Outbound,2024-04-03,Lead,100-999,Mid-Market
LEAD_002951,ACC_00310,Events,Executive Roundtable,Events,2024-12-11,SQL,1-99,SMB
LEAD_002952,ACC_01104,Organic,SEO,Organic,2025-06-16,SQL,1000+,Enterprise
LEAD_002953,ACC_00142,Partner,Technology Partner,Partner,2024-01-26,MQL,100-999,Mid-Market
LEAD_002954,ACC_00980,Partner,Technology Partner,Partner,2025-07-22,Lead,1-99,SMB
LEAD_002955,ACC_00997,Outbound,Named Account Outreach,Outbound,2024-06-16,SQL,100-999,Mid-Market
LEAD_002956,ACC_00464,Outbound,Named Account Outreach,Outbound,2025-05-06,Lead,1-99,SMB
LEAD_002957,ACC_00052,Referral,Customer Referral,Referral,2025-08-19,Lead,1-99,SMB
LEAD_002958,ACC_01064,Paid Search,Search - Nonbrand,Paid Search,2025-07-21,Lead,100-999,Mid-Market
LEAD_002959,ACC_01161,Paid Search,Search - Nonbrand,Paid Search,2025-05-04,SQL,1-99,SMB
LEAD_002960,ACC_00454,Partner,Reseller,Partner,2025-05-22,Lead,1-99,SMB
LEAD_002961,ACC_00223,Paid Social,LinkedIn ABM,Paid Social,2024-05-17,Lead,100-999,Mid-Market
LEAD_002962,ACC_00326,Paid Social,Paid Social Retargeting,Paid Social,2024-04-09,Lead,100-999,Mid-Market
LEAD_002963,ACC_00164,Organic,Product Blog,Organic,2024-10-05,Lead,1-99,SMB
LEAD_002964,ACC_00732,Organic,SEO,Organic,2025-03-20,Converted,1-99,SMB
LEAD_002965,ACC_00623,Referral,Customer Referral,Referral,2025-03-27,MQL,1000+,Enterprise
LEAD_002966,ACC_00428,Organic,Product Blog,Organic,2025-07-21,SQL,1000+,Enterprise
LEAD_002967,ACC_00781,Partner,Reseller,Partner,2024-08-13,SQL,1-99,SMB
LEAD_002968,ACC_00747,Outbound,SDR Outbound,Outbound,2025-09-24,Lead,1-99,SMB
LEAD_002969,ACC_00014,Organic,SEO,Organic,2024-11-24,SQL,1000+,Enterprise
LEAD_002970,ACC_00492,Paid Search,Search - Nonbrand,Paid Search,2024-06-28,Converted,100-999,Mid-Market
LEAD_002971,ACC_01037,Paid Search,Search - Nonbrand,Paid Search,2025-06-21,SQL,1-99,SMB
LEAD_002972,ACC_00955,Paid Social,LinkedIn Demand Gen,Paid Social,2024-04-03,SQL,1000+,Enterprise
LEAD_002973,ACC_01026,Paid Search,Search - Nonbrand,Paid Search,2024-10-23,Lead,1-99,SMB
LEAD_002974,,Partner,Cloud Partner,Partner,2025-07-24,SQL,1-99,SMB
LEAD_002975,ACC_00074,Paid Search,Search - Brand,Paid Search,2025-07-17,Lead,1-99,SMB
LEAD_002976,ACC_00325,Organic,SEO,Organic,2024-07-06,Converted,1000+,Enterprise
LEAD_002977,ACC_00552,Organic,Content Hub,Organic,2024-05-01,Lead,1-99,SMB
LEAD_002978,ACC_00613,Paid Search,Search - Nonbrand,Paid Search,2024-01-24,MQL,1000+,Enterprise
LEAD_002979,ACC_00944,Paid Search,Search - Nonbrand,Paid Search,2024-03-06,Converted,1-99,SMB
LEAD_002980,ACC_00870,Referral,Employee Referral,Referral,2025-08-26,MQL,1-99,SMB
LEAD_002981,ACC_00848,Organic,Content Hub,Organic,2025-07-26,Lead,100-999,Mid-Market
